지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
146,2018-11-07 23:00,13.1,,.5,90,99,14.9,12.9,1015,1022.4,,,,,10,8,StNs,8,115,,191601,12.2,,,,
146,2018-11-08 00:00,13.1,.1,.1,0,99,14.9,12.9,1014.1,1021.5,,,,,10,6,StNs,8,250,,1901,12.1,,,,
146,2018-11-08 01:00,12.6,,.8,70,99,14.4,12.4,1013.5,1020.9,,,,,10,6,StNs,8,250,,1901,11.8,,,,
146,2018-11-08 02:00,12.5,,1,340,99,14.3,12.3,1012.8,1020.2,,,,,10,3,ScAs,12,250,,1901,11.9,,,,
146,2018-11-08 03:00,12.8,.1,.2,0,99,14.6,12.6,1012.2,1019.6,,,,,10,5,StNs,8,250,,1901,12,,,,
146,2018-11-08 04:00,13,,.4,0,99,14.8,12.8,1011.7,1019.1,,,,,10,6,StNs,8,377,,1901,12.1,,,,
146,2018-11-08 05:00,12.7,,1,90,99,14.5,12.5,1011.1,1018.5,,,,,10,6,StNs,8,350,,1901,12.2,,,,
146,2018-11-08 06:00,12.6,1.8,.8,50,99,14.4,12.4,1010.6,1018,,,,,10,8,StNs,8,129,,1901,12.1,,,,
146,2018-11-08 07:00,12.7,,.2,0,99,14.5,12.5,1010.1,1017.5,,,,,10,8,StNs,8,300,,1901,12.3,,,,
146,2018-11-08 08:00,13.2,,2.4,90,99,15,13,1009.4,1016.8,0,.01,,,10,6,ScAs,10,315,,1901,12.5,,,,
146,2018-11-08 09:00,13.6,2.7,1.4,140,99,15.4,13.4,1008.6,1015.9,0,.09,,,10,7,StNs,7,355,,1901,13.1,,,,
146,2018-11-08 10:00,14.4,,1.9,140,99,16.2,14.2,1007.7,1015,0,.13,,,10,7,ScAs,10,1101,,1901,13.6,,,,
146,2018-11-08 11:00,15.5,,3.8,140,99,17.4,15.3,1006.7,1014,0,.13,,,10,6,ScAs,10,1411,,01,14.1,,,,
146,2018-11-08 12:00,16.8,.8,4.5,160,95,18.1,15.9,1006,1013.2,0,.25,,,10,6,ScAs,12,1995,,01,15.4,,,,
146,2018-11-08 13:00,17.9,,3,160,94,19.2,16.9,1004.8,1012,0,.33,,,10,5,ScAs,12,2000,,01,16.9,,,,
146,2018-11-08 14:00,17.9,,2.9,140,96,19.6,17.2,1004,1011.2,0,.23,,,10,6,StNs,7,2000,,01,16.5,,,,
146,2018-11-08 15:00,16.7,.7,1.9,140,99,18.8,16.5,1003.2,1010.4,0,.14,,,10,7,StNs,7,695,,1901,15.9,,,,
146,2018-11-08 16:00,16.5,,2,110,99,18.5,16.3,1002.7,1009.9,0,.06,,,10,7,StNs,7,170,,1901,15.4,,,,
146,2018-11-08 17:00,16.5,,1.1,140,99,18.5,16.3,1002.2,1009.4,0,.02,,,10,7,StNs,7,61,,1901,15.3,,,,
146,2018-11-08 18:00,16.7,11.7,1.2,250,99,18.8,16.5,1001.7,1008.9,0,0,,,10,7,StNs,7,137,,1901,15.3,,,,
146,2018-11-08 19:00,16.8,,1.6,230,99,18.9,16.6,1001.6,1008.8,,,,,10,7,StNs,7,873,,1901,15.3,,,,
146,2018-11-08 20:00,15.9,,6.4,230,99,17.8,15.7,1001.7,1008.9,,,,,10,8,StNs,7,485,,1901,14.7,,,,
146,2018-11-08 21:00,15.1,9.4,7.8,230,99,16.9,14.9,1002.4,1009.7,,,,,8,8,Sc,12,2000,,1901,13.5,,,,
146,2018-11-08 22:00,15.2,,3.9,230,90,15.5,13.5,1003.4,1010.7,,,,,10,8,,11,2000,,,13.1,,,,
146,2018-11-08 23:00,13.6,,3.7,250,99,15.4,13.4,1005.3,1012.6,,,,,8,8,Sc,11,2000,,01,12.6,,,,
146,2018-11-09 00:00,13.4,.2,3.1,250,99,15.2,13.2,1006.5,1013.8,,,,,8,8,Sc,10,1987,,01,12.2,,,,
146,2018-11-09 01:00,12.8,,3.2,250,99,14.6,12.6,1007.1,1014.4,,,,,8,8,Sc,11,1998,,01,11.7,,,,
146,2018-11-09 02:00,12.6,,2.5,270,99,14.4,12.4,1007.5,1014.9,,,,,7,7,Sc,10,2000,,01,11.6,,,,
146,2018-11-09 03:00,12.8,.2,2.4,250,95,14,12,1007.9,1015.3,,,,,9,9,Sc,10,2000,,,11.5,,,,
146,2018-11-09 04:00,12.7,,2.8,250,90,13.1,11,1008,1015.4,,,,,9,9,Sc,9,2000,,,11.3,,,,
146,2018-11-09 05:00,12.6,,3.4,270,89,12.9,10.8,1008.5,1015.9,,,,,10,7,StNs,7,2000,,01,11.2,,,,
146,2018-11-09 06:00,12.5,0,2.8,270,83,11.9,9.6,1009.1,1016.5,,,,,9,9,Sc,10,2000,,01,10.9,,,,
146,2018-11-09 07:00,12.5,,2.4,270,83,11.9,9.6,1009.6,1017,,,,,9,9,Sc,9,1494,,,10.8,,,,
146,2018-11-09 08:00,12.3,,2.2,250,85,12.1,9.8,1010.5,1017.9,0,.01,,,9,9,Sc,12,1052,,,11,,,,
146,2018-11-09 09:00,12.5,,2.5,230,86,12.4,10.2,1011.3,1018.7,0,.09,,,9,9,Sc,10,1030,,,11.7,,,,
146,2018-11-09 10:00,12.9,,2.2,250,86,12.8,10.6,1011.7,1019.1,0,.18,,,9,9,Sc,8,968,,19,13.9,,,,
146,2018-11-09 11:00,14.5,,3.3,270,76,12.5,10.3,1012,1019.3,.5,1.22,,,7,7,Sc,9,920,,19,18.9,,,,
146,2018-11-09 12:00,14.3,,4.4,270,74,12,9.7,1011.9,1019.2,.4,1.27,,,8,8,Sc,10,939,,4019,16.4,,,,
146,2018-11-09 13:00,15.1,,4.6,290,76,12.9,10.8,1011.7,1019,.3,1.2,,,7,7,Sc,8,935,,40,21.1,,,,
146,2018-11-09 14:00,15.4,,3.5,290,71,12.4,10.1,1011.7,1019,.6,1.38,,,7,7,Sc,9,1012,,40,22.5,,,,
146,2018-11-09 15:00,15.5,,3.7,270,68,11.9,9.6,1012.2,1019.5,.9,1.52,,,7,7,Sc,10,1174,,,20.8,,,,
146,2018-11-09 16:00,14.4,,4.6,290,70,11.4,8.9,1012.8,1020.1,1,1.05,,,5,5,Sc,9,1095,,,15.7,,,,
146,2018-11-09 17:00,13.5,,3.2,270,78,12,9.7,1013.3,1020.7,.5,.31,,,5,5,Sc,10,922,,19,11.8,,,,
146,2018-11-09 18:00,13.1,,2.4,250,80,12,9.7,1013.8,1021.2,0,.01,,,3,3,Sc,9,815,,19,10.2,,,,
146,2018-11-09 19:00,12.6,,1.5,250,84,12.2,9.9,1014.5,1021.9,,,,,7,7,,11,769,,19,9.3,,,,
146,2018-11-09 20:00,11.8,,1.2,230,84,11.6,9.1,1014.8,1022.2,,,,,4,1,,,820,,19,8.4,,,,
146,2018-11-09 21:00,10.5,,1.3,140,96,12.1,9.8,1015.2,1022.7,,,,,0,0,,,559,,19,7.9,,,,
146,2018-11-09 22:00,9.9,,1.6,140,98,11.9,9.5,1015.8,1023.3,,,,,0,0,,,548,,19,7.6,,,,
146,2018-11-09 23:00,9.2,,1.4,140,99,11.5,9,1016.2,1023.7,,,,,0,0,,,505,,19,7.1,,,,
146,2018-11-10 00:00,8.7,,1.2,110,99,11.1,8.5,1016.4,1023.9,,,,,0,0,,,462,,19,6.9,,,,
146,2018-11-10 01:00,8.3,,1.8,140,99,10.8,8.1,1016.3,1023.8,,,,,9,7,,8,441,,19,6.7,,,,
146,2018-11-10 02:00,8.7,,1.5,140,99,11.1,8.5,1016.7,1024.2,,,,,9,9,,9,474,,19,8.1,,,,
146,2018-11-10 03:00,8.7,,1.8,140,99,11.1,8.5,1017.1,1024.6,,,,,5,5,Sc,10,500,,19,7.4,,,,
146,2018-11-10 04:00,8.5,,1.8,140,99,10.9,8.3,1017.1,1024.6,,,,,5,5,Sc,12,495,,19,7,,,,
146,2018-11-10 05:00,8.5,,1.4,140,99,10.9,8.3,1017.2,1024.7,,,,,0,0,,,500,,19,6.4,,,,
146,2018-11-10 06:00,8.6,,1.9,140,99,11,8.4,1017.5,1025,,,,,6,6,Sc,12,541,,19,6.3,,,,
146,2018-11-10 07:00,8.7,,2,140,99,11.1,8.5,1017.8,1025.3,,,,,0,0,,,545,,19,6.3,,,,
146,2018-11-10 08:00,9.6,,1.3,140,97,11.6,9.1,1018.3,1025.8,0,.13,,,3,3,Sc,9,627,,19,8.5,,,,
146,2018-11-10 09:00,11.3,,1.3,160,92,12.3,10,1018.7,1026.2,.6,.54,,,3,3,Sc,10,827,,19,13.3,,,,
146,2018-11-10 10:00,14,,1.9,140,81,12.9,10.7,1018.9,1026.3,1,1.21,,,1,1,Sc,10,1138,,19,20.1,,,,
146,2018-11-10 11:00,16.5,,1.3,230,70,13.1,11,1018.7,1026,1,1.72,,,3,3,Sc,13,1250,,,28.1,,,,
146,2018-11-10 12:00,16.8,,2.3,270,66,12.6,10.4,1018.3,1025.6,.9,1.73,,,4,4,Sc,9,1456,,,26.7,,,,
146,2018-11-10 13:00,17.2,,2.3,270,64,12.5,10.3,1017.9,1025.2,.7,1.58,,,6,6,Sc,11,1450,,,22.7,,,,
146,2018-11-10 14:00,17,,2.8,270,65,12.5,10.3,1017.3,1024.6,.3,1.14,,,6,6,Sc,12,1453,,,18.8,,,,
146,2018-11-10 15:00,17.6,,3.1,270,61,12.2,9.9,1016.9,1024.2,.7,1.1,,,3,3,Sc,12,1684,,,23.1,,,,
146,2018-11-10 16:00,16.7,,2.4,270,68,12.9,10.7,1016.7,1024,.8,.77,,,3,3,Sc,10,1641,,,17,,,,
146,2018-11-10 17:00,16,,2.2,270,70,12.7,10.5,1016.4,1023.7,.9,.38,,,1,1,Sc,10,2000,,,13.5,,,,
146,2018-11-10 18:00,14.9,,1.5,270,77,12.9,10.8,1016.4,1023.8,0,.02,,,1,1,Sc,10,1098,,,11.1,,,,
146,2018-11-10 19:00,14.2,,1.4,270,86,13.8,11.8,1016.9,1024.3,,,,,2,2,,11,857,,19,10.4,,,,
146,2018-11-10 20:00,13.6,,.5,70,90,13.9,11.9,1017.3,1024.7,,,,,0,0,,,729,,19,9.7,,,,
146,2018-11-10 21:00,11.9,,1.3,140,94,13,10.9,1017.2,1024.7,,,,,0,0,,,742,,19,8.9,,,,
146,2018-11-10 22:00,11.5,,.9,110,97,13.1,11,1017.3,1024.8,,,,,7,2,,10,693,,19,8.5,,,,
146,2018-11-10 23:00,10.4,,1.3,140,99,12.4,10.2,1017.3,1024.8,,,,,10,5,,9,596,,19,8,,,,
146,2018-11-11 00:00,10.2,,1.1,140,99,12.3,10,1016.9,1024.4,,,,,6,6,Sc,10,526,,19,8.1,,,,
146,2018-11-11 01:00,9.9,,.9,140,99,12,9.7,1017,1024.5,,,,,9,6,,4,452,,19,7.7,,,,
146,2018-11-11 02:00,9.6,,1.5,140,99,11.8,9.4,1016.6,1024.1,,,,,7,7,,4,415,,19,7.7,,,,
146,2018-11-11 03:00,9.1,,1.8,140,99,11.4,8.9,1016.3,1023.8,,,,,0,0,,,341,,19,7.2,,,,
146,2018-11-11 04:00,9,,1.4,110,99,11.3,8.8,1015.9,1023.4,,,,,0,0,,,321,,19,7.1,,,,
146,2018-11-11 05:00,8.9,,.7,110,99,11.2,8.7,1015.7,1023.2,,,,,0,0,,,383,,19,7.3,,,,
146,2018-11-11 06:00,8.4,,1.3,140,99,10.9,8.2,1015.5,1023,,,,,6,6,Ac,45,293,,19,6.9,,,,
146,2018-11-11 07:00,8.3,,1.1,140,99,10.8,8.1,1015.5,1023,,,,,8,8,Ac,48,304,,19,6.9,,,,
146,2018-11-11 08:00,9.1,,1.3,140,99,11.4,8.9,1015.6,1023.1,.1,.13,,,7,4,AcCi,45,405,,19,9,,,,
146,2018-11-11 09:00,11.2,,.3,0,93,12.4,10.1,1015.6,1023.1,.9,.75,,,9,3,AcCi,43,648,,19,14.7,,,,
146,2018-11-11 10:00,11.5,,1.6,340,98,13.2,11.1,1015.5,1023,.4,.86,,,9,5,AcCi,45,501,,19,18,,,,
146,2018-11-11 11:00,11.9,,1.7,340,98,13.6,11.5,1015.7,1023.1,.2,1.2,,,10,1,ScAs,10,372,,19,19.3,,,,
146,2018-11-11 12:00,12.2,,1.9,340,97,13.7,11.7,1015,1022.4,0,.72,,,10,10,As,30,328,,19,16.4,,,,
146,2018-11-11 13:00,12.2,,.8,340,97,13.7,11.7,1014.6,1022,0,.59,,,10,10,As,28,340,,19,15.6,,,,
146,2018-11-11 14:00,12.6,,.8,360,96,13.9,11.9,1013.6,1021,0,.26,,,10,6,StNs,7,380,,1901,14.6,,,,
146,2018-11-11 15:00,13.3,0,.6,140,93,14.1,12.1,1013,1020.4,0,.36,,,10,7,ScAs,9,452,,1901,15.3,,,,
146,2018-11-11 16:00,12.7,,2.6,340,94,13.7,11.7,1013,1020.4,0,.19,,,10,6,ScAs,12,381,,19,13.7,,,,
146,2018-11-11 17:00,12.3,,2.1,320,84,11.9,9.6,1012.9,1020.3,0,.06,,,10,4,ScAs,9,540,,19,11.9,,,,
146,2018-11-11 18:00,11.8,,1.1,290,95,13.1,11,1013,1020.4,0,.01,,,10,5,ScAs,10,329,,19,11.4,,,,
146,2018-11-11 19:00,11.3,,1.5,340,92,12.3,10,1013.3,1020.7,,,,,10,7,StNs,7,352,,1901,10.9,,,,
146,2018-11-11 20:00,10.8,,1.5,320,94,12.1,9.8,1013.5,1021,,,,,10,8,StNs,7,317,,1901,10.5,,,,
146,2018-11-11 21:00,10.2,.3,.7,320,98,12.1,9.8,1013.2,1020.7,,,,,10,8,StNs,8,245,,1901,10.4,,,,
146,2018-11-11 22:00,10.4,,.6,200,94,11.8,9.4,1012.9,1020.4,,,,,10,8,StNs,7,335,,1901,10.1,,,,
146,2018-11-11 23:00,10.6,,.1,0,98,12.4,10.2,1012.8,1020.3,,,,,10,8,StNs,8,272,,1901,10.2,,,,
146,2018-11-12 00:00,10,0,1.7,340,99,12.1,9.8,1012.8,1020.3,,,,,10,5,ScAs,10,274,,1901,9.8,,,,
146,2018-11-12 01:00,9.9,,1.4,320,99,12,9.7,1013,1020.5,,,,,0,0,,,263,,19,9.8,,,,
146,2018-11-12 02:00,9.7,,1.4,320,96,11.5,9,1013,1020.5,,,,,6,6,,10,278,,19,9.8,,,,
146,2018-11-12 03:00,9,,2.8,320,97,11.1,8.5,1012.9,1020.4,,,,,0,0,,,293,,19,8,,,,
146,2018-11-12 04:00,7.9,,2.5,340,90,9.5,6.3,1012.2,1019.7,,,,,5,5,Sc,10,462,,19,7.1,,,,
146,2018-11-12 05:00,7.2,,1.9,320,86,8.7,5,1012.3,1019.9,,,,,0,0,,,648,,19,5.9,,,,
146,2018-11-12 06:00,6.5,,2.1,340,89,8.6,4.8,1012.5,1020.1,,,,,0,0,,,633,,19,5.3,,,,
146,2018-11-12 07:00,6,,1.8,320,87,8.1,3.9,1012.7,1020.3,,,,,2,0,Ci,,771,,19,4.8,,,,
146,2018-11-12 08:00,6.8,,.5,290,85,8.4,4.4,1013.2,1020.8,.2,.09,,,3,0,Ci,,690,,19,5.9,,,,
146,2018-11-12 09:00,7.9,,.8,320,78,8.2,4.2,1013.6,1021.1,.8,.48,,,4,0,Ci,,914,,19,12.1,,,,
146,2018-11-12 10:00,10.1,,1.5,340,63,7.7,3.3,1013.6,1021.1,1,1.18,,,2,0,Ci,,1634,,19,18.5,,,,
146,2018-11-12 11:00,11.2,,1.6,290,59,7.8,3.4,1013.3,1020.8,1,1.76,,,2,0,Ci,,1982,,,25.5,,,,
146,2018-11-12 12:00,12.9,,1.2,290,49,7.3,2.4,1012.4,1019.8,1,1.97,,,2,0,Ci,,2000,,,29.2,,,,
146,2018-11-12 13:00,13.8,,2.2,290,47,7.4,2.6,1011.4,1018.7,1,2.2,,,1,0,Ci,,2000,,,27.9,,,,
146,2018-11-12 14:00,14,,2.1,290,47,7.5,2.8,1010.8,1018.1,1,2.03,,,1,0,Ci,,2000,,,26,,,,
146,2018-11-12 15:00,13.8,,3.3,320,50,7.8,3.5,1010.5,1017.8,1,1.58,,,2,0,Ci,,2000,,,21.2,,,,
146,2018-11-12 16:00,13.5,,2.5,290,51,7.8,3.5,1010.4,1017.7,1,1.02,,,4,0,Ci,,2000,,,16.5,,,,
146,2018-11-12 17:00,12.9,,1.7,290,51,7.5,2.9,1010.6,1018,1,.42,,,3,0,Ci,,2000,,,11.2,,,,
146,2018-11-12 18:00,12,,1.6,320,54,7.5,2.9,1010.9,1018.3,.1,.03,,,2,0,Ci,,2000,,,8.3,,,,
146,2018-11-12 19:00,11.2,,1.3,320,55,7.3,2.4,1011.3,1018.7,,,,,0,0,,,2000,,,7.2,,,,
146,2018-11-12 20:00,10.3,,.9,290,58,7.2,2.3,1011.4,1018.9,,,,,0,0,,,2000,,,6.2,,,,
146,2018-11-12 21:00,9.4,,1.1,320,61,7.2,2.2,1011.6,1019.1,,,,,0,0,,,1940,,,5.7,,,,
146,2018-11-12 22:00,8.1,,1.4,340,70,7.5,2.9,1011.8,1019.3,,,,,0,0,,,1592,,,5.3,,,,
146,2018-11-12 23:00,8.2,,.6,270,69,7.5,2.8,1011.9,1019.4,,,,,0,0,,,1587,,,5,,,,
146,2018-11-13 00:00,7.2,,.9,180,82,8.3,4.3,1011.8,1019.3,,,,,5,5,Sc,12,1453,,,5.4,,,,
146,2018-11-13 01:00,6.6,,.7,90,86,8.4,4.4,1011.8,1019.4,,,,,0,0,,,1443,,,4.8,,,,
146,2018-11-13 02:00,5.6,,.8,140,90,8.1,4,1011.9,1019.5,,,,,0,0,,,1388,,,4.2,,,,
146,2018-11-13 03:00,4.9,,1.4,140,91,7.8,3.5,1011.6,1019.2,,,,,0,0,,,1360,,,3.8,,,,
146,2018-11-13 04:00,4.8,,.9,110,92,7.9,3.6,1011.7,1019.3,,,,,1,1,Sc,10,1271,,,3.5,,,,
146,2018-11-13 05:00,4.3,,.8,140,94,7.8,3.4,1011.9,1019.5,,,,,0,0,,,1181,,,3,,,,
146,2018-11-13 06:00,3.8,,1.2,110,96,7.7,3.2,1012.2,1019.8,,,,,0,0,,,1012,,,2.8,,,,
146,2018-11-13 07:00,3.6,,1.4,110,96,7.6,3,1012.4,1020.1,,,,,0,0,,,974,,19,2.6,,,,
146,2018-11-13 08:00,4.4,,1.3,140,92,7.7,3.2,1012.9,1020.5,.4,.12,,,0,0,,,1042,,19,4.1,,,,
146,2018-11-13 09:00,6.7,,.2,0,80,7.8,3.4,1013.4,1021,1,.68,,,0,0,,,1174,,,13.2,,,,
146,2018-11-13 10:00,9,,.3,0,74,8.5,4.6,1013.4,1020.9,1,1.25,,,0,0,,,1026,,,17.9,,,,
146,2018-11-13 11:00,10.5,,.8,340,66,8.4,4.4,1013,1020.5,1,1.74,,,0,0,,,979,,40,25.3,,,,
146,2018-11-13 12:00,11.8,,1.7,340,63,8.7,4.9,1012.3,1019.7,1,2,,,0,0,,,958,,40,28,,,,
146,2018-11-13 13:00,13,,2,340,62,9.2,5.8,1011.4,1018.8,1,2.1,,,0,0,,,1205,,40,27.7,,,,
146,2018-11-13 14:00,13.6,,2.3,320,61,9.5,6.2,1011,1018.3,1,1.93,,,0,0,,,1438,,,26.4,,,,
146,2018-11-13 15:00,13.9,,2,290,62,9.8,6.7,1010.9,1018.2,1,1.57,,,2,2,Sc,11,1970,,,22.5,,,,
146,2018-11-13 16:00,14.2,,1.8,290,60,9.7,6.5,1011.2,1018.5,1,1.08,,,1,1,Sc,10,1990,,,18.3,,,,
146,2018-11-13 17:00,13.3,,1.6,290,62,9.4,6.1,1011.2,1018.6,.9,.41,,,1,1,Sc,13,1972,,,11.8,,,,
146,2018-11-13 18:00,12,,2,270,63,8.8,5.1,1011.6,1019,0,.02,,,0,0,,,1372,,,8.7,,,,
146,2018-11-13 19:00,11.6,,1.1,250,62,8.4,4.5,1012.2,1019.6,,,,,0,0,,,1428,,,7.5,,,,
146,2018-11-13 20:00,10.6,,1,250,65,8.2,4.2,1012.5,1020,,,,,0,0,,,1319,,,6.7,,,,
146,2018-11-13 21:00,10.2,,.5,230,71,8.8,5.1,1012.9,1020.4,,,,,0,0,,,1171,,,6,,,,
146,2018-11-13 22:00,8.7,,.6,160,82,9.2,5.7,1013.4,1020.9,,,,,0,0,,,1074,,,5.7,,,,
146,2018-11-13 23:00,7.9,,1.1,180,84,8.9,5.3,1013.6,1021.1,,,,,0,0,,,987,,19,5.2,,,,
146,2018-11-14 00:00,6.9,,1.4,140,90,8.9,5.3,1013.7,1021.3,,,,,0,0,,,931,,19,4.7,,,,
146,2018-11-14 01:00,6.3,,1.2,140,92,8.7,5,1014,1021.6,,,,,0,0,,,849,,19,4.4,,,,
146,2018-11-14 02:00,6.1,,1.3,110,93,8.7,5,1014.2,1021.8,,,,,0,0,,,850,,19,4.1,,,,
146,2018-11-14 03:00,5.1,,1.4,140,97,8.5,4.6,1014.2,1021.8,,,,,0,0,,,751,,19,3.7,,,,
146,2018-11-14 04:00,4.9,,1.2,110,98,8.5,4.6,1014.2,1021.8,,,,,0,0,,,657,,19,3.5,,,,
146,2018-11-14 05:00,4.7,,1.3,140,98,8.4,4.4,1014.4,1022,,,,,0,0,,,616,,19,3.2,,,,
146,2018-11-14 06:00,4.7,,.8,90,97,8.2,4.2,1014.7,1022.3,,,,,0,0,,,620,,19,2.9,,,,
146,2018-11-14 07:00,4,,1.5,140,99,8,3.8,1014.9,1022.6,,,,,0,0,,,487,,19,2.7,,,,
146,2018-11-14 08:00,5.1,,.4,0,96,8.4,4.5,1015.8,1023.5,.3,.11,,,0,0,,,544,,19,4.6,,,,
146,2018-11-14 09:00,7.1,,.9,140,87,8.7,5,1016.3,1023.9,1,.64,,,0,0,,,694,,19,13.3,,,,
146,2018-11-14 10:00,9.2,,.4,0,73,8.5,4.6,1016.5,1024,1,1.24,,,0,0,,,769,,19,18.6,,,,
146,2018-11-14 11:00,11.1,,1.2,340,72,9.5,6.2,1016.5,1024,1,1.71,,,0,0,,,643,,19,25.6,,,,
146,2018-11-14 12:00,12.6,,1.1,320,65,9.4,6.1,1015.8,1023.2,1,1.97,,,0,0,,,603,,4019,28.6,,,,
146,2018-11-14 13:00,15.1,,1.8,290,62,10.6,7.8,1015.1,1022.5,1,2.09,,,0,0,,,863,,40,28.4,,,,
146,2018-11-14 14:00,15.5,,1.7,340,61,10.7,8,1014.7,1022,1,1.92,,,0,0,,,1112,,40,27.4,,,,
146,2018-11-14 15:00,14.7,,1.5,340,56,9.3,6,1014.7,1022,1,1.49,,,0,0,,,1616,,,23.6,,,,
146,2018-11-14 16:00,14.8,,1.6,320,57,9.5,6.3,1014.8,1022.1,1,.94,,,0,0,,,1523,,,18.1,,,,
146,2018-11-14 17:00,14,,1.5,320,60,9.5,6.3,1014.9,1022.3,1,.37,,,0,0,,,2000,,,12.2,,,,
146,2018-11-14 18:00,12.9,,1.9,270,64,9.5,6.2,1015.1,1022.5,0,.02,,,0,0,,,1331,,,9.1,,,,
146,2018-11-14 19:00,11.7,,.9,200,73,10,7,1015.8,1023.3,,,,,0,0,,,979,,19,7.8,,,,
146,2018-11-14 20:00,11.1,,1.1,200,74,9.7,6.6,1016.1,1023.6,,,,,0,0,,,832,,19,7,,,,
146,2018-11-14 21:00,9.6,,.7,160,84,10,7,1016.3,1023.8,,,,,0,0,,,743,,19,6.2,,,,
146,2018-11-14 22:00,8.6,,1.5,140,89,9.9,6.8,1016.8,1024.3,,,,,0,0,,,707,,19,5.8,,,,
146,2018-11-14 23:00,7.7,,1.7,140,92,9.6,6.4,1017,1024.6,,,,,1,0,,,677,,19,5.4,,,,
146,2018-11-15 00:00,7,,1.7,140,94,9.3,6,1017.2,1024.8,,,,,0,0,,,649,,19,5,,,,
146,2018-11-15 01:00,6.9,,1.6,110,94,9.3,5.9,1017.5,1025.1,,,,,0,0,,,603,,19,4.7,,,,
146,2018-11-15 02:00,6,,1.3,140,97,9,5.5,1017.6,1025.2,,,,,7,0,,,507,,19,4.3,,,,
146,2018-11-15 03:00,5.8,,1.6,140,99,9.1,5.6,1017.4,1025,,,,,0,0,,,476,,19,3.9,,,,
146,2018-11-15 04:00,5.6,,2.1,110,99,9,5.4,1017.2,1024.8,,,,,0,0,,,483,,19,3.7,,,,
146,2018-11-15 05:00,5.4,,1.4,140,98,8.8,5.1,1017.4,1025.1,,,,,0,0,,,494,,19,3.5,,,,
146,2018-11-15 06:00,5.2,,1.3,140,99,8.7,5,1017.3,1025,,,,,0,0,,,486,,19,3.2,,,,
146,2018-11-15 07:00,5.6,,1.7,140,97,8.8,5.1,1017.3,1024.9,,,,,1,0,Ci,,622,,19,3.1,,,,
146,2018-11-15 08:00,7.2,,.8,140,90,9.1,5.6,1018.3,1025.9,.4,.14,,,5,0,Ci,,760,,19,5.4,,,,
146,2018-11-15 09:00,8.9,,.8,110,81,9.2,5.8,1018.9,1026.4,1,.65,,,5,0,Ci,,858,,19,15.1,,,,
146,2018-11-15 10:00,11.7,,.4,0,70,9.6,6.4,1018.5,1026,1,1.3,,,4,0,Ci,,921,,4019,21,,,,
146,2018-11-15 11:00,14.7,,.7,230,62,10.3,7.4,1018.1,1025.5,1,1.82,,,5,0,Ci,,1129,,40,27.1,,,,
146,2018-11-15 12:00,16,,1.2,360,52,9.4,6.1,1017.4,1024.7,.9,1.79,,,7,0,Ci,,1975,,,28.8,,,,
146,2018-11-15 13:00,15.9,,1.4,320,55,9.9,6.8,1016.7,1024,1,1.91,,,8,0,Ci,,1846,,,28.8,,,,
146,2018-11-15 14:00,15.7,,1.4,20,55,9.7,6.6,1015.8,1023.1,.5,1.12,,,8,0,Ci,,2000,,,20.7,,,,
146,2018-11-15 15:00,16.2,,.9,360,52,9.5,6.3,1015.8,1023.1,.7,1.25,,,8,0,Ci,,2000,,,20.9,,,,
146,2018-11-15 16:00,16.3,,1.6,290,52,9.6,6.4,1015.8,1023.1,.9,.94,,,6,0,Ci,,2000,,,18.8,,,,
146,2018-11-15 17:00,15.2,,1.9,270,56,9.6,6.4,1015.9,1023.3,.8,.33,,,5,0,Ci,,2000,,,12.4,,,,
146,2018-11-15 18:00,14.2,,1.1,360,62,10,7,1015.7,1023.1,0,.01,,,0,0,,,1356,,,9,,,,
146,2018-11-15 19:00,13.1,,.6,140,66,9.9,6.8,1016,1023.4,,,,,0,0,,,1474,,,8,,,,
146,2018-11-15 20:00,11.2,,1.7,140,76,10.1,7.1,1016.1,1023.6,,,,,5,5,,48,1336,,,7.4,,,,
146,2018-11-15 21:00,10.5,,.8,160,79,10,7,1016.5,1024,,,,,0,0,,,1188,,,6.5,,,,
146,2018-11-15 22:00,9.5,,2,140,83,9.8,6.7,1016.6,1024.1,,,,,7,7,,44,1398,,,6.9,,,,
146,2018-11-15 23:00,9.2,,1.8,140,82,9.5,6.2,1016.3,1023.8,,,,,7,7,,44,1357,,,6.4,,,,
146,2018-11-16 00:00,9.1,,.7,140,82,9.4,6.1,1015.8,1023.3,,,,,6,6,Ac,44,1346,,,6.7,,,,
146,2018-11-16 01:00,8.7,,1.2,110,82,9.2,5.7,1015.5,1023,,,,,7,7,,44,1398,,,6.1,,,,
146,2018-11-16 02:00,8.3,,1.7,140,83,9,5.5,1015.6,1023.1,,,,,8,6,,37,1586,,,6.4,,,,
146,2018-11-16 03:00,8,,1,140,85,9.1,5.6,1015,1022.5,,,,,7,7,Ac,48,1449,,,6.3,,,,
